Loan ID	Customer ID	Loan Status	Current Loan Amount	Term	Credit Score	Annual Income	Years in current job	Home Ownership	Purpose	Monthly Debt	Years of Credit History	Months since last delinquent	Number of Open Accounts	Number of Credit Problems	Current Credit Balance	Maximum Open Credit	Bankruptcies	Tax Liens
7b468ba3-284f-4575-ac55-d14181f05fc6	4943a01c-81a9-4fef-a229-550987c1de5e	Fully Paid	99999999	Long Term	734	2007464	8 years	Rent	Debt Consolidation	23922.33	16.8	NA	10	0	92416	419650	0	0
28cd324d-4d10-40e5-b69f-b96564c9b5a5	6b4179f7-e23d-451b-bfd9-79cb1206b271	Fully Paid	155254	Short Term	730	689073	3 years	Own Home	Debt Consolidation	5288.84	10.9	NA	9	0	81738	176924	0	0
4c2e87a0-5976-4b60-813d-aadac3260ced	084b65cc-2410-4204-bb35-3d387b74a986	Fully Paid	99999999	Short Term	740	1012016	5 years	Rent	Debt Consolidation	15686.21	18.5	NA	9	0	331683	538648	0	0
78efb9f6-0fbf-45ed-a2ed-e85b95c32b1d	fc009821-bc94-45fb-ac78-ea82c992b4be	Fully Paid	186318	Short Term	726	483227	2 years	Rent	Debt Consolidation	8214.65	19.5	NA	11	0	193800	293348	0	0
662512b2-74d3-4897-b034-02e1d2579117	344f7e74-00b1-4195-a13b-1d1c07cd2646	Fully Paid	386320	Short Term	736	1611295	10+ years	Home Mortgage	Debt Consolidation	34508.37	16.3	NA	22	0	588639	1431870	0	0
f6857cff-0dd6-44bf-b7b3-ab7cb35aa2f8	a9004c77-1882-4077-af28-d6503041d2eb	Charged Off	442332	Short Term			10+ years	Rent	other	16082.17	22.5	7	8	0	190836	518694	0	0
8fccb89e-8248-491b-8820-2942043d6f13	fb10756b-4d81-4550-8d03-5fbb8314d331	Fully Paid	431552	Short Term	731	3261160	10+ years	Rent	Debt Consolidation	44569.25	22.1	4	10	0	1085299	1371898	0	0
a5a285e8-3271-42e2-ae56-230f3642eee9	62d7a880-a341-498e-8b1c-863c07536c7a	Charged Off	559856	Long Term			7 years	Rent	Debt Consolidation	31627.4	23.1	29	13	1	312094	506132	0	1
1653fa6e-eaef-41ce-831c-db5172fc966b	9646ae9b-104e-4b8d-913a-cecfbcd11de4	Fully Paid	400708	Short Term	721	1281360	8 years	Rent	Debt Consolidation	35984.48	16.8	NA	56	0	644651	1213718	0	0
9a164be6-55f7-4de3-a8a3-444f07f51e26	c830f1b1-d061-4613-a840-9a05c0263168	Fully Paid	485760	Long Term	722	1100347	10+ years	Rent	Debt Consolidation	22832.11	17	38	16	0	299155	778382	0	0
224901d3-02a1-479b-a31b-89aaed742539	3964b490-29d7-4ef7-9000-9df03af3dbe5	Fully Paid	110792	Short Term	708	1243778	7 years	Rent	Debt Consolidation	2425.35	14.2	NA	6	2	74879	161744	2	0
8f002185-4481-4eb7-83c3-a861ac42a521	6ba50909-1113-4a36-b4d4-9b1ade7c8ba7	Fully Paid	99999999	Long Term	728	1661664	7 years	Rent	Debt Consolidation	33648.81	15.2	71	15	0	205751	635294	0	0
4e66660c-9b0e-4d11-bc51-b82779bc2f04	e6d58631-7334-47e0-bd1e-8cd15c3aad86	Fully Paid	99999999	Short Term	745	941545	5 years	Rent	Debt Consolidation	18517.02	15.2	49	9	0	108414	224554	0	0
bd116373-e4b7-4888-b261-8bdf1b466255	2de5cfcb-65f1-45aa-b539-7d2c4dde5fd6	Fully Paid	122782	Short Term	723	1325478	1 year	Own Home	Debt Consolidation	14580.22	23.9	13	12	0	147478	288926	0	0
c974dea1-b0d2-4d6d-b70f-7e2cac50d3a8	0f2ea48d-cf3a-4572-9437-830b491609f6	Fully Paid	367906	Long Term	712	770260	2 years	Rent	Debt Consolidation	5853.9	9	NA	11	0	238906	399190	0	0
c43c4151-4bfe-40e5-8240-4f88110b5b27	439d731c-2aae-4d79-bdb2-ea04ef25562f	Fully Paid	266948	Short Term	725	912855	10+ years	Home Mortgage	Debt Consolidation	7356.04	33.7	11	18	0	188461	392458	0	0
d6272780-93ac-4d1a-95b6-8afdd4058bd2	740359bb-4a3c-443b-9675-aafc2f3ac4e4	Fully Paid	439472	Long Term	739	3036352	5 years	Home Mortgage	Debt Consolidation	76414.96	18	35	21	0	544749	1150996	0	0
08b2cde7-2a4e-4e35-8849-8638207b655d	3fecb6cd-d912-461a-8c35-e91ec32db68a	Fully Paid	221188	Short Term	729	1298973	10+ years	Rent	Debt Consolidation	20242.41	17.1	NA	10	1	116470	199210	1	0
31ace331-6bf5-497f-ab07-4b4f75adaf2f	bdf68d46-f292-4a7d-a6dc-5d35aa6b918e	Fully Paid	449328	Long Term	729	1649238	< 1 year	Home Mortgage	Home Improvements	16217.45	20.4	79	9	0	277609	341594	0	0
6cafc380-3025-4a7e-84ab-6e74cff801b2	b43c6acd-e09b-4676-8f24-eb8498f4ef89	Fully Paid	326722	Short Term	700	576840	4 years	Home Mortgage	Debt Consolidation	10863.82	23.5	NA	11	0	338048	494208	0	0
1d8b5aac-f46c-46a8-b024-0f40a385b1d9	6a73b1c4-b8e6-4f0e-8e81-6a646d4b54c9	Charged Off	78606	Long Term	661	282872	2 years	Rent	Debt Consolidation	301.72	9.4	NA	2	0	8740	28402	0	0
8bc2a487-8191-41b4-8490-3642e332a5bb	5b551599-3c16-42f7-981d-5ae4ade7aede	Fully Paid	551100	Short Term			10+ years	Home Mortgage	Debt Consolidation	22280.16	13	49	11	0	710885	974094	0	0
caadbfc5-3b10-42a4-9c89-0a3b345c4481	32c3d3e8-c607-4d31-bfd4-79eb62a45187	Fully Paid	173140	Short Term	748	1682127	9 years	Home Mortgage	Debt Consolidation	19905.16	19.2	34	10	0	126920	421102	0	0
0e7def87-1620-4bf2-ac92-255758edec47	d4d9f135-384f-469d-9eda-dd5c0f887c4a	Fully Paid	394746	Long Term	746	1064798	10+ years	Home Mortgage	Debt Consolidation	17835.49	18.9	NA	12	0	521645	1401422	0	0
3b1e0021-a531-439a-a5f9-4a1cdf2afa3b	41907270-5efd-4bc0-bd27-e18e986d1637	Charged Off	433576	Long Term			< 1 year	Own Home	Debt Consolidation	15822.44	13.2	NA	8	0	155800	188694	0	0
3420e4d2-4a6c-4c71-a47e-cf9097c7dbce	447e7d6c-473c-42de-b793-3a5c31833e3e	Fully Paid	140734	Short Term	739	852720	2 years	Rent	Debt Consolidation	9408.23	13	NA	8	0	114361	292336	0	0
7ba2c0a6-bb5f-4050-b183-a8d58db0dd00	5b1f62c6-664a-4023-8edf-6e4a3aeec8ff	Charged Off	452716	Long Term	7210	1563928	10+ years	Home Mortgage	Debt Consolidation	24762.13	23	NA	13	0	907972	1399904	0	0
ffa072a3-b7f0-467e-b7fe-ee6e5c072ddb	addda0e3-8ab6-47a0-a5c0-5b54c71427e5	Fully Paid	99999999	Short Term	741	1581161	4 years	Rent	Debt Consolidation	38475	12.2	NA	11	0	245157	804144	0	0
af4370db-b002-43e9-9a8e-c64d695ef88e	bfeeec91-638a-449b-8684-3d12aeeb06de	Fully Paid	67342	Short Term	739	1163028	< 1 year	Rent	other	18511.51	17.7	NA	11	1	164388	413798	1	0
45baae38-6d1e-4fde-a76d-e7e2ea6594b1	c6a543dc-54a4-442e-890a-d5ca1dfd4cc1	Fully Paid	99999999	Short Term	744	935370	7 years	Rent	Debt Consolidation	17616.23	14.7	72	18	0	106875	236632	0	0
f02af567-756c-4b8c-bd83-cc5a36312895	1e07ac6e-db51-471a-80b2-837bedb79d1a	Fully Paid	308396	Short Term	748	1065387	10+ years	Home Mortgage	Debt Consolidation	24059.89	29.5	NA	10	0	680200	980848	0	0
1c36818d-b996-4695-9c2c-67255ae0793e	a1c2f023-c300-493e-8d3c-6f1d05717d37	Fully Paid	132286	Short Term	723	799748	10+ years	Home Mortgage	Debt Consolidation	3158.94	31	76	5	0	78223	202620	0	0
71f96a85-3b90-4d86-99c2-e1208e99179f	d57d6ad2-afab-43fa-8262-39db7e13cb43	Fully Paid	357038	Short Term	733	2312604	n/a	Home Mortgage	Debt Consolidation	46637.59	31.2	55	19	0	398050	760562	0	0
5ef284e0-9afe-4050-adf3-ee5e4f20d584	0e29dc82-576f-43e0-8d7a-23aa78a006b9	Fully Paid	264924	Short Term	723	1668314	4 years	Rent	Buy House	15987.93	17.5	41	9	0	102980	141592	0	0
1e677522-8688-4495-9fca-3074eede25c2	0108d92e-0ee3-4535-8781-150300c30c4a	Charged Off	267014	Short Term	733	2882490	10+ years	Home Mortgage	Business Loan	30025.89	26.5	NA	14	0	584003	1103124	0	0
fb3690e3-a069-490b-9025-d204bd070fa5	69336d6f-9745-4362-84cb-2e81f978318e	Charged Off	70026	Short Term	735	651244	6 years	Rent	Debt Consolidation	4857.16	15.4	NA	8	0	156750	342430	0	0
d58708b2-aa9e-4129-8a31-3e5157abfaf9	30d255ca-64a7-4b3c-b807-5b4b9c6b90a5	Fully Paid	487322	Long Term	614	1670499	1 year	Home Mortgage	Debt Consolidation	11818.76	20.8	NA	8	0	309586	556622	0	0
aca2a937-d16a-49d9-a14b-dd15ed0fd919	b78c07b4-e642-4b4b-ab2b-4720f12befd6	Fully Paid	99999999	Long Term	701	781242	2 years	Own Home	Debt Consolidation	21809.72	10.3	NA	12	0	322639	456698	0	0
dc1d7251-dcb9-4b6d-b03c-2e5fb613cf39	dfa25106-318c-42c0-848b-a6e5b174c88a	Fully Paid	445236	Short Term	749	2236661	1 year	Home Mortgage	Debt Consolidation	39328.1	18	NA	9	0	1779274	3038662	0	0
512c5101-6ac7-416c-ae33-1bb797b3a540	d0b99a0d-3a3c-4a5f-a361-d96af120ac3b	Fully Paid	99999999	Short Term	703	625689	6 years	Home Mortgage	Debt Consolidation	10688.83	29.4	55	11	0	245936	447744	0	0
3433d6cd-fbd0-4ec8-ac20-eff67afed348	130b3ac3-4c03-484d-aa36-4fcb2f14350c	Charged Off	286726	Long Term	693	628748	9 years	Rent	Debt Consolidation	19595.84	12.6	76	11	0	197543	392348	0	0
cda6c314-9f31-4296-9ea4-9b30e469ab6b	90a23811-80d9-483a-a05b-7b8c42858924	Fully Paid	97900	Short Term	688	751564	3 years	Rent	Debt Consolidation	9519.95	8.4	NA	10	0	82441	236874	0	0
c1165637-0ac5-430f-8049-7661c9ce8909	0c81712a-e70b-4f60-916c-f16d2172c90f	Charged Off	139920	Short Term	720	408975	3 years	Own Home	Debt Consolidation	8077.09	31.9	81	14	1	170449	277970	1	0
3af4bfca-dc24-44ce-95e0-0716257a4281	75aa0cb6-fab1-4ce7-a751-dce4bdcabf01	Charged Off	223322	Short Term	7090	1022200	10+ years	Rent	Debt Consolidation	9796.21	30.4	NA	8	0	287451	553806	0	0
0da468c6-4b26-4227-b7ac-84e21c0d0d5a	c352d956-94ae-4812-a588-6e183f219e1a	Fully Paid	43802	Short Term	717	1040307	10+ years	Home Mortgage	Home Improvements	25660.64	17.4	NA	12	0	396606	558668	0	0
cab85dc3-38c0-4a68-aa53-051d4df8b874	835bb516-c09d-4713-bf06-78032717d38e	Fully Paid	269852	Long Term	685	4039742	7 years	Home Mortgage	Debt Consolidation	35011.11	26.2	NA	14	0	236284	510444	0	0
2967cd89-7371-4c0f-bdad-ec853eb53fff	680a1300-0592-42b1-8be0-3617dfb3b198	Fully Paid	306064	Short Term	718	2360047	7 years	Home Mortgage	Debt Consolidation	38743.85	22.3	9	13	0	335103	771408	0	0
27874186-b3c7-4e88-8f02-98140131ae26	74f04e40-6084-4692-8569-152e0bd35784	Fully Paid	281116	Short Term	724	2181295	1 year	Rent	Other	1454.26	13.8	62	8	0	29982	1052216	0	0
7245d0a4-e96c-40c6-bee0-b7af002d5349	36db513b-41c7-4976-ac6f-00e116a87291	Fully Paid	220330	Short Term			6 years	Own Home	Debt Consolidation	7801.78	16.1	38	10	0	232674	720368	0	0
689235c1-c61e-4b3c-a00f-85e2bd72fff9	480a3f12-814a-468b-964c-3b934fa93055	Fully Paid	223828	Short Term			2 years	Home Mortgage	Debt Consolidation	17725.86	18.9	NA	16	0	463923	973104	0	0
6a4a74af-3c27-40a7-9ab4-dc039c76acc8	062dc5e0-2111-4cb8-86f0-adcebf753cb1	Charged Off	173888	Short Term	7450	639483	5 years	Rent	Debt Consolidation	7886.9	11.2	NA	9	0	159106	532466	0	0
2af7f886-48ee-4c50-aa60-7263c7c82478	102e212f-bd3d-441a-972b-966be2b8d8ab	Fully Paid	99999999	Short Term	746	566808	n/a	Own Home	Buy a Car	755.82	49.6	32	6	0	7144	201696	0	0
3cb9e65c-1f44-410d-95cf-33f584760626	1b069f19-0bff-417b-bc0b-fb6f2e982fb0	Fully Paid	538186	Short Term			10+ years	Home Mortgage	Debt Consolidation	59213.88	13.2	10	13	0	606822	826628	0	0
ec6711d6-b815-42e8-ac81-edeaf62426d6	3247d4c4-6ba6-4067-a2f4-71cf644ede1d	Charged Off	22462	Short Term	739	194028	n/a	Rent	Debt Consolidation	2502.87	22.1	26	7	0	111967	745140	0	0
d47d673a-1e1a-4edb-851d-5340fc90dfde	3936529d-2227-4052-a34d-6bca1e882fc5	Fully Paid	224708	Short Term			8 years	Home Mortgage	other	19629.85	24.5	45	11	1	320891	541618	0	0
0b8fcc1b-67f3-4f22-ade2-c424e45c90ba	b1bd5b78-fd81-447f-b186-77b4366c5075	Fully Paid	338668	Short Term	734	776796	10+ years	Home Mortgage	Debt Consolidation	5068.44	32.2	NA	7	1	115596	169422	1	0
f3c77b6b-bcc2-4d04-90af-d917a75dbde5	0845eab1-1c2c-4bfd-94e7-bdca0f665bbd	Charged Off	107272	Short Term	738	1254722	< 1 year	Rent	Debt Consolidation	21351.06	22.6	17	10	0	259198	462418	0	0
9b346754-9b6d-476a-998b-ea17cb8d7ab9	203c581a-4e94-40ea-ac2e-f85e5707fb06	Fully Paid	220066	Short Term	739	665209	5 years	Own Home	Debt Consolidation	5709.69	15.2	NA	9	0	181127	324148	0	0
eb356d49-b213-46dd-8bc1-caa2dd1d89f2	1c434b0b-1fd8-41f8-be24-9750fe45a11c	Charged Off	287298	Long Term			< 1 year	Home Mortgage	Debt Consolidation	18070.14	16.6	NA	7	0	283461	389818	0	0
f35112e0-bd38-46cf-8e2f-a76f3da55416	ed3d67cc-46f9-4edb-8097-f11dbfba170c	Fully Paid	251020	Long Term	700	648508	7 years	Rent	Debt Consolidation	7836.17	11.2	NA	3	0	352659	418374	0	0
5172a2f5-42bc-4f53-be31-fef4ba767e73	95f2baef-aacc-4ea1-b4c1-38779229b52d	Fully Paid	99999999	Short Term	710	1827876	10+ years	Rent	other	23305.4	26.5	61	6	0	556871	666116	0	0
b86ac9e3-bf85-42df-aaae-eae58d84fdee	a7cab8da-8df9-4b47-9711-0c69e763cad2	Fully Paid	89100	Short Term	703	1077414	8 years	Rent	Medical Bills	15173.59	19.9	27	10	0	272688	362912	0	0
899c9abd-a5eb-4a20-b62c-dc6399a7206c	425012ea-084c-4cab-96b3-e9057d55ad76	Charged Off	676368	Long Term	6240	1460340	10+ years	Own Home	Business Loan	6097.1	36	NA	2	0	317243	585860	0	0
52e0b873-6394-46e0-9943-54621e1939c6	d7b21e67-904b-458e-bcb7-63b7db2bd4fe	Fully Paid	550418	Long Term	675	1134072	3 years	Home Mortgage	Debt Consolidation	13325.27	29.4	26	5	0	77634	102850	0	0
97ffbb23-b223-4771-a6e2-c86db23a0147	b2a2532e-1419-4bb3-8634-d2a4d31ef323	Fully Paid	91124	Short Term	709	1349266	2 years	Rent	Debt Consolidation	26422.92	11	74	14	0	69787	340956	0	0
83953595-609d-442e-ab54-95abc06311d2	ecb0b870-e3c8-4c4b-a89a-a0dd9fbe29ee	Fully Paid	182160	Short Term	724	1058262	10+ years	Home Mortgage	Home Improvements	13051.86	18.9	77	7	1	39672	52800	1	0
976feb0d-d7dc-4afb-8a30-9ffe5a5fcfbb	2f0ea635-f22c-4b5a-a622-2a32bdfb5258	Fully Paid	425194	Short Term	711	1381319	10+ years	Rent	Debt Consolidation	26590.5	25	44	6	0	706401	894894	0	0
994ddd16-db90-4d8f-a318-8f356b25d38e	8181635c-158c-4134-be54-51d0bab4fbad	Charged Off	175054	Short Term	725	1228331	9 years	Home Mortgage	Debt Consolidation	16889.48	17.9	NA	12	0	360430	483604	0	0
c1ec02db-aed8-4dd5-a506-19c12664d8d4	1fd200a7-8d5d-4e62-949d-2baff11e68a4	Charged Off	422312	Long Term	674	1032669	10+ years	Rent	Debt Consolidation	24181.68	18	NA	13	0	500232	793430	0	0
da9513ae-d2a1-46f6-b49e-31781d1ead0c	1150550d-ac08-479e-9cc2-ff5350866ee2	Fully Paid	323488	Long Term	702	1309556	3 years	Home Mortgage	Debt Consolidation	24336.15	12.8	76	28	0	169404	473814	0	0
fa23ac64-84b6-4a17-b649-ad20f5ebd3bf	5759a739-f901-45e8-990a-0a6cfbe09191	Fully Paid	615824	Long Term	740	1614525	10+ years	Own Home	Debt Consolidation	15337.94	18.9	NA	14	0	874323	1586794	0	0
a4f2853d-0466-433a-9772-9b90565a71b4	06d1e76b-d591-4caa-a17d-6adaea34043c	Fully Paid	699908	Long Term	646	1208951	10+ years	Home Mortgage	Debt Consolidation	27100.46	15.2	NA	10	0	519061	718938	0	0
6e53d7bd-14bb-4f91-be7a-eb1bade961ef	5dbf0fd7-379c-4b17-846d-110c7d89a7aa	Fully Paid	111738	Short Term			5 years	Rent	Buy House	6021.1	6.5	13	5	0	4180	285230	0	0
6996217c-d719-4220-a39a-2341d64a5ff8	eed09748-f719-4c52-ac5f-7a8e46ad1077	Fully Paid	325556	Long Term	729	998925	2 years	Home Mortgage	Debt Consolidation	14817.34	14.2	46	26	0	355851	694826	0	0
4350f0a5-9797-4659-86b6-452365f02903	d5828b77-5003-4684-ac66-61d261d76112	Fully Paid	99999999	Short Term	734	596163	4 years	Rent	moving	12668.44	16.8	8	8	1	70262	144254	1	0
14c5455b-8f20-4351-be68-7aa52296e16c	c62c1291-5e93-401d-a388-c3abd8d405ae	Fully Paid	99999999	Short Term	731	1460340	4 years	Rent	Debt Consolidation	12656.28	10.9	NA	10	0	376808	488576	0	0
ba921fe7-003c-4d2f-87db-84fea2b759db	5af46912-614e-435a-bd9d-55433ba9b70d	Fully Paid	542630	Short Term	717	1364656	10+ years	Rent	Debt Consolidation	22744.33	19.3	NA	15	0	444999	592240	0	0
6517c90f-f22a-4e6d-9a58-546857945594	146238c6-c504-46c6-98f6-c85c14e4374f	Charged Off	145024	Short Term	718	898415	10+ years	Home Mortgage	Debt Consolidation	19765.13	31.9	5	13	1	282264	1219526	1	0
d66e0a06-f661-42a4-a5a5-6869650c010c	6c7dff39-71f3-46cf-ac20-81b439cbb2f1	Fully Paid	82984	Short Term	740	655766	3 years	Rent	Debt Consolidation	3934.52	11	69	8	0	141873	375056	0	0
f2f9df0c-9a97-4a9b-9029-d69e7f0c8de8	68f7cd62-f4f8-4094-93ef-cbcbe664196f	Fully Paid	99999999	Short Term	740	1440390	5 years	Rent	Debt Consolidation	4777.36	15.4	NA	6	0	215498	266882	0	0
58c75e32-1d37-4fa0-a8b8-e8a1adeee1b9	a94fe121-fc67-4836-8bf7-4a800d8fb2a4	Charged Off	248842	Short Term	734	1026133	8 years	Home Mortgage	Debt Consolidation	7165.85	15.8	9	12	0	209798	416680	0	0
6bce9b98-6f07-4a6c-8d17-4239bacac381	9a821b77-bff6-4b52-ab49-eea7b3cd7976	Fully Paid	110330	Long Term			5 years	Rent	Debt Consolidation	14562.55	19	30	9	0	176871	220682	0	0
f479b1db-4a89-4318-bb62-25712b3c08f7	ae0c4e41-578f-44ac-9b2b-0d5ce8f4ff54	Fully Paid	772398	Short Term	724	2668246	10+ years	Home Mortgage	Debt Consolidation	34464.86	11.3	NA	17	0	342570	1349172	0	0
5740cd79-5113-4801-8aca-0a8a4a3ebbda	abcc8914-c9a3-4be6-8e87-6baebd9aff31	Fully Paid	646404	Short Term	702	1581731	2 years	Rent	Debt Consolidation	30843.84	13.7	65	11	0	314564	398508	0	0
7769dbc9-27b9-4983-b189-b1a24f3e2e44	fdab54b1-d225-4a7b-ae1b-cd7c574a6767	Fully Paid	304656	Short Term	737	776720	< 1 year	Rent	Debt Consolidation	8220.16	9.5	NA	12	0	236360	395494	0	0
ae5b7cbd-88f2-447f-89fc-cf36619f00e1	5ea23f7d-b118-4a31-8fb2-3fe4b2b4fa3e	Fully Paid	180158	Short Term			1 year	Home Mortgage	Debt Consolidation	61521.62	18.3	48	14	0	2115517	2815582	0	0
3efc4124-4ce8-4efb-a5de-47c605140fb2	e8c0428e-dff2-4ab9-9f20-1b2b0481970e	Fully Paid	184206	Short Term	733	2245800	< 1 year	Home Mortgage	Home Improvements	19837.9	18.8	NA	11	3	354901	1007182	1	2
ade3dc09-2404-4eb3-b97a-34cef80f5b5f	91c0ca73-4af2-4728-8cff-e919d55abf30	Charged Off	403766	Long Term			1 year	Rent	Debt Consolidation	14367.99	8.6	NA	14	0	333811	602976	0	0
7469983c-4528-4246-93e9-d8c23d3760ee	8a22c9df-db09-4b76-9099-c625f96bdb08	Fully Paid	192588	Short Term	722	1469593	8 years	Home Mortgage	Debt Consolidation	22043.8	19.6	NA	15	0	251864	385264	0	0
0f4648db-90d0-485f-83ba-c02f7b37cfc8	39c4a72e-4e81-4d92-9dcd-5251fee34b92	Fully Paid	99999999	Short Term	749	1612017	6 years	Home Mortgage	other	8194.51	20.2	NA	7	0	59850	666446	0	0
9d109c98-9e9f-4f73-a680-bc8ff0249011	6ab8c7a2-2a97-41d5-94d7-b89681758ac5	Fully Paid	502150	Long Term	666	1012548	6 years	Home Mortgage	Debt Consolidation	19069.54	25.3	NA	13	2	241338	382800	0	0
c3699552-442a-4bac-9236-a3cd317cb381	9e74e084-d51e-4d64-a703-ca2e649ae3b2	Fully Paid	445720	Short Term	711	1325744	9 years	Home Mortgage	Debt Consolidation	3314.36	15	74	11	1	136059	447568	1	0
7044895e-0596-4eb1-b457-641959ff524d	f9e8ba9c-3f7c-4bc3-ae68-c609a75ade5a	Fully Paid	211772	Short Term	712	1028774	10+ years	Rent	other	18175.02	13.9	NA	8	0	221692	348326	0	0
ae4abd20-5fe9-430d-a528-8e775ed7fc84	b0a79bfe-af00-4c03-8d01-bfaae9caf48d	Fully Paid	32208	Short Term	725	834309	2 years	Rent	Debt Consolidation	15851.89	22	67	13	3	145369	418726	2	0
12eab3db-5425-4d68-9faa-1df901c4015c	5944d7fc-f1c9-4654-bccb-269e023cdce1	Charged Off	157322	Short Term	747	630838	< 1 year	Rent	Debt Consolidation	10356.14	18.2	22	6	0	44593	85470	0	0
df5a37d7-df0a-4ce2-a535-d3004d3981a7	ce6b7565-e459-417e-ac23-ae95ed0c5491	Fully Paid	752906	Short Term			2 years	Home Mortgage	Debt Consolidation	46445.5	23.8	48	7	0	188917	247456	0	0
8cb710cb-ce33-428e-bd9d-77b89deb9176	bec8577e-58cc-4212-a854-aee6de8c3b66	Fully Paid	444532	Short Term			3 years	Home Mortgage	Debt Consolidation	39095.35	24.6	37	8	0	434017	515438	0	0
88ed0efa-4d43-4bdf-88dc-778e2ed17085	745e4dd6-a272-4666-b811-4c2930c13858	Charged Off	87142	Short Term	729	907022	3 years	Rent	Debt Consolidation	8616.69	11.2	57	10	2	37620	89430	0	0
f6d8df18-1ce3-4b7d-a7da-d11cb90b002d	353601ca-075c-4488-8f29-a05cf8177e34	Fully Paid	256344	Short Term	724	666539	1 year	Home Mortgage	Debt Consolidation	18829.38	13.8	37	14	0	196517	465322	0	0
f5438653-6e50-4f37-a081-18b04cfdb6dc	973435f9-dd48-4439-bb0e-cc7841fc5c0a	Fully Paid	258742	Long Term			10+ years	Home Mortgage	Debt Consolidation	19987.43	15.1	17	9	0	132943	189816	0	0
c91dd4d1-7a6a-479d-9ccb-4cc7395eb136	130646e8-ef95-4e0a-9226-176bbe7c2c12	Charged Off	246356	Short Term	741	809115	10+ years	Rent	Debt Consolidation	16924.06	13.7	44	8	0	48203	407374	0	0
eaf7a57e-7ae8-4c91-9250-c7b12c912ea5	f54dd674-afb2-485c-8595-44b7aeca7234	Fully Paid	401874	Short Term	750	1538221	10+ years	HaveMortgage	Take a Trip	2371.39	22.6	NA	8	0	92283	1548448	0	0
f7c32961-2f71-42bd-8b37-7b115a8ba4dc	bd321f21-463f-4346-941e-ff3edfb084c1	Fully Paid	259754	Long Term	687	1215126	6 years	Rent	Debt Consolidation	21143.01	19.6	66	12	0	651491	1004476	0	0
05990afd-3f30-4416-a15d-1ca72cf72640	f2772ffd-8571-43a7-8432-468d4c9ae828	Fully Paid	99999999	Short Term	730	1523952	10+ years	Home Mortgage	Debt Consolidation	30351.93	16	NA	8	0	354331	606936	0	0
9a3d6ac4-e095-4bdc-b8f7-c28467078169	47d6a8f0-8cec-4ae8-9c91-312e03aa9759	Fully Paid	295944	Short Term	708	948784	7 years	Home Mortgage	Debt Consolidation	16358.62	14.4	NA	7	0	220932	287122	0	0
42cbc8a5-d9c4-4388-a8aa-7a45ec355805	dbfa21c9-0c45-4ea1-81e0-b5af5b7480b4	Fully Paid	769076	Long Term	619	2072273	10+ years	Home Mortgage	Debt Consolidation	26766.82	22.5	8	8	0	415511	544852	0	0
12b97caf-1252-4436-bb63-5e4bf5f0e9a0	99302b80-3a8a-4a6d-b63d-22150fa9037f	Fully Paid	267124	Short Term			10+ years	Home Mortgage	Debt Consolidation	20162.99	19.2	1	13	0	336053	1898138	0	0
ae376142-b9a4-45ec-90a3-20fdf7edbead	7d7b9838-4050-45ef-a4d6-ff1e9b673e6c	Fully Paid	491436	Long Term	706	965865	9 years	Home Mortgage	Debt Consolidation	20041.77	20.9	NA	12	1	324938	647592	0	0
e8a4e297-bac6-43fc-bc1e-bc3a1c04575a	842a163b-5dc2-4b85-8c3e-bbcbde9e2eea	Fully Paid	109164	Short Term	707	1508448	< 1 year	Rent	Debt Consolidation	4789.33	14.1	79	12	0	109801	266530	0	0
832a8649-fc57-4f63-a962-a2ca41f9713d	06774110-feea-45ef-984f-d8d5c8339083	Charged Off	298606	Short Term	666	937745	1 year	Rent	Debt Consolidation	8674.07	8.9	45	14	0	236778	403788	0	0
e4d1c52e-358c-4e59-b198-573ffa7a568b	8c52a6f1-c549-44ee-88f6-44e02bdde7df	Fully Paid	776006	Short Term			10+ years	Own Home	Debt Consolidation	18150.89	27.2	36	20	0	689814	980034	0	0
a66d5c79-de2c-42b5-a4fa-1cf5ad4e9a81	b9380c20-cc55-4d54-97d0-cfb88b0c9e00	Fully Paid	99999999	Short Term	726	1304730	5 years	Home Mortgage	Debt Consolidation	24246.09	12.9	50	11	0	278122	386144	0	0
55396619-954c-41c8-8dcf-87239c30df20	1cf43a26-aa61-4753-87f8-4c6ee9637eb0	Fully Paid	236962	Short Term			3 years	Rent	Debt Consolidation	15916.87	28.7	NA	10	0	303145	893134	0	0
7a2865cf-2bd4-4cd7-9bde-768ee3807410	9ee9f63d-3a58-4012-9152-426ef909e9f1	Charged Off	676236	Short Term	720	1713135	10+ years	Rent	Debt Consolidation	27410.16	24.3	75	10	0	320473	405548	0	0
bc81d616-bc7b-4ad0-865c-a01e0da4cac7	00a180cb-39fb-4529-9eeb-9bf72794e3c2	Fully Paid	262416	Short Term	730	2455180	2 years	Home Mortgage	Debt Consolidation	28234.57	20.8	55	14	0	319485	677512	0	0
c476bcb2-10fa-4692-8ffd-269e9e229812	27952748-0372-47ac-b45c-f535e069531a	Fully Paid	426800	Short Term	736	1692558	10+ years	Home Mortgage	Debt Consolidation	28491.45	10.5	NA	6	0	318554	542432	0	0
8c07634d-79bb-46d4-ae85-b88382276c4c	44507001-9bf3-43be-9beb-b5cc70153e0d	Fully Paid	99999999	Short Term	742	427443	9 years	Rent	Debt Consolidation	2660.95	15.7	NA	15	1	80484	350306	1	0
